<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
27/06/22;000000;137.7;141.77;136.77;141.15;69806790
28/06/22;000000;141.76;142.35;138.5;139.99;54771750
29/06/22;000000;139.81;139.89;132.75;132.8;55124090
30/06/22;000000;132.5;135.44;123.55;125.2;91333370
01/07/22;000000;124.5;132;122.5;129.91;60560280
04/07/22;000000;129.1;132.8;127.16;131.43;47772880
05/07/22;000000;132;135.7;131.43;133.5;51576470
06/07/22;000000;133.43;137.1;132.5;134;47025990
07/07/22;000000;134.1;135.2;131.22;133.09;42980870
08/07/22;000000;133.16;133.98;130.9;133.3;27594700
11/07/22;000000;132.75;133.9;126.42;126.8;53657260
12/07/22;000000;126.6;129.35;124.2;129;57174340
13/07/22;000000;129.6;129.95;125.36;126;45871190
14/07/22;000000;125.95;128;124.61;125.9;41631700
15/07/22;000000;126.2;129.44;125.27;128.9;44919840
18/07/22;000000;130;130.64;127.25;128.11;35315600
19/07/22;000000;128;128.11;125.51;127.76;32335000
20/07/22;000000;128.12;129.2;126.16;126.44;34673960
21/07/22;000000;126.4;126.83;122.24;125.48;53582090
22/07/22;000000;125.52;129.1;125.03;128.82;46422190
25/07/22;000000;128.93;132;127.24;131.45;55831830
26/07/22;000000;132.04;133.9;131;132.9;50300050
27/07/22;000000;132.9;134.79;131.62;132.5;42456260
28/07/22;000000;133.01;133.49;130.1;131.72;40042950
29/07/22;000000;131.69;132.75;130.31;131.9;27767320
01/08/22;000000;131.77;131.77;127.34;127.34;44231460
02/08/22;000000;126.6;128.44;125.6;127.53;43884150
03/08/22;000000;128.06;129.15;126.27;126.85;30874750
04/08/22;000000;126.94;128.13;126.16;126.95;19529260
05/08/22;000000;127.5;127.58;122.24;122.4;61105370
08/08/22;000000;126.14;127.38;123.51;123.81;52606720
09/08/22;000000;123.9;126.5;122.3;126.4;37895140
10/08/22;000000;126.25;127.29;124.87;126.2;31865110
11/08/22;000000;126.88;126.97;123.07;123.45;30717890
12/08/22;000000;123.48;124.98;122.6;124.88;27133850
15/08/22;000000;124.6;125.7;123.28;125;25301550
16/08/22;000000;125.17;126.86;124.53;126.39;27210450
17/08/22;000000;126.57;127.44;124.5;124.5;32862470
18/08/22;000000;124.39;126.5;123.92;126.3;25365910
19/08/22;000000;126.35;126.36;124.72;125.2;18581110
22/08/22;000000;125.08;126.69;124.7;126.06;24420350
23/08/22;000000;126.06;130.49;126.01;130.38;65383170
24/08/22;000000;130.6;131.64;127.85;128.15;45722080
25/08/22;000000;128.18;129.81;127.1;128.18;35847360
26/08/22;000000;128.14;130.5;127.62;130.4;32857860
29/08/22;000000;130.12;131.4;129.52;131.17;40725660
30/08/22;000000;131.2;132.6;129.65;130.05;50972000
31/08/22;000000;132.3;138.34;131.5;134.25;106571380
01/09/22;000000;133.98;138.22;132.02;138.2;54786340
02/09/22;000000;138.75;144.9;136.22;143.8;136591640
05/09/22;000000;143.48;145.1;139.11;141;87387950
06/09/22;000000;140.9;141.07;135.22;137.23;86562180
07/09/22;000000;136.96;139.19;135.41;136.86;60616830
08/09/22;000000;136.68;137.4;134;134.51;57655660
09/09/22;000000;134.45;138.47;134.23;138.15;48925660
12/09/22;000000;137.12;140.37;136.8;138.7;52455460
13/09/22;000000;138.71;139.37;136.15;137;44533690
14/09/22;000000;136.7;139.29;135.2;138.9;62768230
15/09/22;000000;139.15;140.28;137.61;139.48;56215930
16/09/22;000000;139.38;141.39;136.8;137.73;71732740
19/09/22;000000;137.45;139.08;137.07;138.04;33202580
20/09/22;000000;137.86;138.35;122.42;125.1;208908480
21/09/22;000000;112.5;123.98;109.27;120.23;134746110
22/09/22;000000;120.35;126.95;120.35;124.31;117343820
23/09/22;000000;124.45;124.5;117.35;119.39;85382140
26/09/22;000000;114.99;117.99;105;107.06;147877290
27/09/22;000000;110;113.89;107.07;112.92;90733010
28/09/22;000000;112;115.2;109.13;111.06;77869660
29/09/22;000000;111.59;112.2;107.68;110.41;67451840
30/09/22;000000;110.9;113.4;103.4;110.21;133531450
03/10/22;000000;110.67;114.65;109;114.35;73873990
04/10/22;000000;115.05;115.5;110.3;110.55;83422320
05/10/22;000000;110.46;110.49;106.25;108.51;90327920
06/10/22;000000;108.65;110.38;107.57;108.24;51634990
07/10/22;000000;107.72;108.48;101.3;101.5;90940030
10/10/22;000000;96.55;106.77;96.5;106.71;116896490
11/10/22;000000;106.55;108.3;104.26;107.72;76867120
12/10/22;000000;108.27;108.5;105.25;105.9;63331750
13/10/22;000000;105.7;107.3;104.8;106.5;46813160
14/10/22;000000;106.93;109.19;105.69;107.78;52538120
17/10/22;000000;107.99;112.76;107.65;112.44;78420110
18/10/22;000000;113.05;114.37;110.48;110.88;101627180
19/10/22;000000;110.2;112.93;109.3;112.39;90574840
20/10/22;000000;112.76;117.2;112.37;116.98;100612540
21/10/22;000000;116.93;119.94;114.37;119.45;102297020
24/10/22;000000;120.15;121.68;117.65;118.8;74327210
25/10/22;000000;118.86;125.2;118.3;124.36;114126120
26/10/22;000000;124.71;126.88;122.1;124.43;108350490
27/10/22;000000;124.75;127.5;123.68;126.61;87825200
28/10/22;000000;126.13;127.25;124.6;126.97;73494940
31/10/22;000000;127.2;128.6;125.41;126.72;60649080
01/11/22;000000;127.23;127.97;126.12;127.05;36720430
02/11/22;000000;127.05;127.74;123.75;125.49;40156380
03/11/22;000000;125.39;126.1;123.91;125.75;47535720
07/11/22;000000;127.02;132;126.5;132;91496790
08/11/22;000000;131.99;133.11;130.1;131.29;69371580
09/11/22;000000;131.06;131.47;126.42;127.3;64832870
10/11/22;000000;131.02;136.69;129.77;136.68;170890500
11/11/22;000000;137.71;138.42;135.13;136.98;75278900
14/11/22;000000;137.41;140.7;135.83;139.8;82383460
15/11/22;000000;140.4;141;130.86;135.66;145273030
16/11/22;000000;136.99;139.73;136.32;139.18;66816110
17/11/22;000000;139.11;140.35;136.6;137.57;59085810
18/11/22;000000;137.1;137.81;135.84;136.89;44009880
21/11/22;000000;136.01;136.3;132.51;134.46;83395500
22/11/22;000000;134.55;136;133.81;135.65;45774100
23/11/22;000000;135.7;137.55;134.5;136.59;52259060
24/11/22;000000;137;138.41;136.12;136.61;42319840
25/11/22;000000;137.2;137.24;135.41;136.53;29248180
28/11/22;000000;135.01;136.2;134.1;135.53;45047440
29/11/22;000000;136.29;137.2;135.88;136.37;31503750
30/11/22;000000;136.51;136.78;135.23;136.78;26797760
01/12/22;000000;137.11;137.95;136.31;137.15;32859350
02/12/22;000000;136.98;137.1;136.17;136.66;19212600
05/12/22;000000;136.66;142.68;136.25;142;103887240
06/12/22;000000;142.2;143.37;139.11;140.61;51734090
07/12/22;000000;140.5;142.81;138.36;142.32;69817930
08/12/22;000000;143.5;143.6;139.8;139.92;63554380
09/12/22;000000;139.7;140.7;139.24;140.03;29390220
12/12/22;000000;140.19;140.87;138.7;139.48;33347970
13/12/22;000000;139.65;139.93;136.67;138.13;52159500
14/12/22;000000;138.25;138.25;136.6;137.3;34031240
15/12/22;000000;136.97;137.08;134.3;134.55;54698540
16/12/22;000000;134.5;136.09;134.13;135.45;32731270
19/12/22;000000;135.13;136.73;132.86;134.64;58784640
20/12/22;000000;134.51;138.4;134.41;138.28;44987710
21/12/22;000000;138.7;139.12;135.81;137.75;45361520
22/12/22;000000;137.99;138.97;137;137.69;30488490
23/12/22;000000;137.49;138.26;136.81;137.94;22816280
26/12/22;000000;138.34;141;138;140.95;49323760
27/12/22;000000;141.31;142;139.6;139.9;41507480
28/12/22;000000;139.79;140.4;138.6;139.51;27937090
29/12/22;000000;139.5;141.65;139.22;140.96;32029570
30/12/22;000000;140.84;141.48;140.13;141.15;28072880
03/01/23;000000;141.6;143.25;141.56;141.78;21027110
04/01/23;000000;141.84;142.28;140.75;141.43;17094250
05/01/23;000000;141.6;141.84;140.54;141.27;17236330
06/01/23;000000;141.35;141.62;140.9;141.4;10647380
09/01/23;000000;141.84;142.99;141.65;142.4;31314900
10/01/23;000000;142.11;142.85;141.31;142.81;23691190
11/01/23;000000;142.97;149.98;142.87;149.96;123046960
12/01/23;000000;150.05;150.79;148.39;149.3;46557290
13/01/23;000000;149.57;153.28;147.71;151.69;88460580
16/01/23;000000;152.85;154;151.88;153.71;51527810
17/01/23;000000;153.97;154.31;150.01;150.45;84226560
18/01/23;000000;150.4;153;149.41;151.47;67364580
19/01/23;000000;151.2;152.85;148.56;149.34;66640910
20/01/23;000000;149.7;151.4;148.64;151.38;44165570
23/01/23;000000;151.9;154.1;151.01;153.5;55100140
24/01/23;000000;153.94;155.58;152.28;152.66;78662030
25/01/23;000000;152.45;153.6;151.5;152.81;43317800
26/01/23;000000;153.32;154.3;151.73;152.4;45375340
27/01/23;000000;152.4;153.48;151.69;153.2;34069080
30/01/23;000000;153.5;153.88;152.21;153.38;31014210
31/01/23;000000;153.51;158.18;153.3;158.07;77840320
01/02/23;000000;158.2;159.6;156.5;158.29;66229060
02/02/23;000000;158.39;160.29;157.37;159.45;53822290
03/02/23;000000;159.09;162.32;157.88;161.26;63595690
06/02/23;000000;161.71;167.17;161.01;167.09;88885050
07/02/23;000000;167.3;168.7;163.4;165.39;92561690
08/02/23;000000;165.1;166.35;162.7;164.15;58565870
09/02/23;000000;164.35;167.47;161.27;165.31;107000260
10/02/23;000000;165;166.49;164.5;165.52;40772540
13/02/23;000000;165.21;166.88;164.17;164.32;36134650
14/02/23;000000;164.3;164.38;161.64;161.86;58676770
15/02/23;000000;160.93;161.12;153.83;156.25;113600860
16/02/23;000000;157.34;159.3;156.25;158.22;68386460
17/02/23;000000;157.95;160.38;156.91;159.73;51777410
20/02/23;000000;159.42;161.3;156.73;160.09;63810790
21/02/23;000000;160.64;165.65;159.26;164.15;127324000
22/02/23;000000;164.13;164.42;162.5;163.37;43695690
24/02/23;000000;163.33;165.5;163.1;164.3;37700530
27/02/23;000000;163.64;170;162.96;169.95;100005170
28/02/23;000000;170.48;171.92;168.37;169.82;80540860
01/03/23;000000;170.4;171.66;169.5;170.53;53655680
02/03/23;000000;170.4;170.4;166.55;168.05;86014000
03/03/23;000000;168.2;171.26;167.9;171.16;49424990
06/03/23;000000;172.13;172.99;171.35;171.84;64237540
07/03/23;000000;171.87;174.2;171;174.01;55231190
09/03/23;000000;174.85;174.89;172.21;172.55;79748090
10/03/23;000000;171.71;173;170.58;172.53;49778720
13/03/23;000000;172.53;173.9;169.26;172.15;73298080
14/03/23;000000;171.65;176.95;171.01;175.71;89212040
15/03/23;000000;176;177.37;173.59;175.3;79838900
16/03/23;000000;174.9;176.04;173.36;175.45;51345380
17/03/23;000000;183.02;193.66;178.56;193.59;384905230
20/03/23;000000;196.03;205.09;195;203.73;155827740
21/03/23;000000;204.75;208;201.25;203.32;122268990
22/03/23;000000;203.41;204.4;201.59;202.89;57464560
23/03/23;000000;202.55;204.2;202.22;202.58;26484020
24/03/23;000000;202.85;203.85;202;203.57;24297290
27/03/23;000000;204.02;213.2;204.01;211.84;101348890
28/03/23;000000;212.85;214.7;210.67;214.03;73669280
29/03/23;000000;214.86;219.53;213.6;217.99;96549640
30/03/23;000000;217.34;218.45;216.12;216.87;40737550
31/03/23;000000;217.2;217.35;211.3;216.6;88023190
03/04/23;000000;218.45;219.44;214.8;216.09;54788980
04/04/23;000000;216.2;217.29;213.8;214.83;45747250
05/04/23;000000;214.69;216.3;211.4;216.15;46127960
06/04/23;000000;216.3;217.38;214.07;214.25;38993420
07/04/23;000000;214.5;216.39;213.65;216.27;29157060
10/04/23;000000;217.1;222.26;216.61;222.21;84958930
11/04/23;000000;222.9;223.33;217.62;218.6;98349200
12/04/23;000000;218.62;219.7;216.67;219.22;44633200
13/04/23;000000;219.41;220.89;218;219.85;32580550
14/04/23;000000;219.99;222.5;218.51;221.87;43248810
17/04/23;000000;222.97;228.2;222.91;228.1;78562510
18/04/23;000000;227.89;232.76;227.05;232.66;97459980
19/04/23;000000;232.67;237.37;231.1;232.95;115494020
20/04/23;000000;233.32;236.47;229.84;236.28;85046740
21/04/23;000000;237.4;238.85;233.52;235.17;115606560
24/04/23;000000;235.09;236.4;234.1;235.1;30405040
25/04/23;000000;235.16;235.82;234.21;235.3;32063750
26/04/23;000000;235.55;235.95;234.91;235.21;24351620
27/04/23;000000;235.51;240.74;235.13;240.38;68224840
28/04/23;000000;240.86;241.58;237.66;240.38;49494960
02/05/23;000000;242.2;245;237.4;242.62;83246880
03/05/23;000000;242.85;242.99;234;235.77;76740930
04/05/23;000000;236.51;239.74;236.05;238.89;53006840
05/05/23;000000;239.19;240.66;237.3;237.7;61314710
08/05/23;000000;238.65;239.86;237.36;238.27;47676110
10/05/23;000000;216.51;227.5;215.7;227.06;154134860
11/05/23;000000;228.57;235.38;223.94;229.32;197037380
12/05/23;000000;231.05;232.47;226.15;229.29;69831820
15/05/23;000000;230.54;231.75;228.52;231.7;48873370
16/05/23;000000;232.4;232.86;229.57;230.62;36429340
17/05/23;000000;229.86;230.97;228.75;230.55;31635370
18/05/23;000000;231.72;234.49;230.72;231.7;55909060
19/05/23;000000;230.98;232.3;229.81;231.27;31540330
22/05/23;000000;232.2;232.78;230;231;26351890
23/05/23;000000;231.24;237.29;230.21;236.43;62996030
24/05/23;000000;237.49;246.13;236.26;246.06;85850770
25/05/23;000000;246.11;247.4;242.65;243.76;70582820
26/05/23;000000;243.49;249.64;242.81;248.1;69113640
29/05/23;000000;249.77;252.59;248.85;251.18;67591330
30/05/23;000000;248.84;250.85;243.8;244.65;82871290
31/05/23;000000;244;247.18;240.27;246.17;72797140
01/06/23;000000;247;247;240.57;241.66;51897410
02/06/23;000000;242.01;245.5;240.77;243.95;46465000
05/06/23;000000;243.51;244.15;235.1;237.12;78650640
06/06/23;000000;236;242.1;232.54;240.91;100337100
07/06/23;000000;241.23;244.39;238.56;241.25;63082450
08/06/23;000000;241.3;242.78;239.55;241.77;29851820
09/06/23;000000;242.79;243;240.11;240.4;27458600
13/06/23;000000;241.51;244.5;240.63;244.33;40478120
14/06/23;000000;245.7;247.68;242.8;244.6;51810860
15/06/23;000000;245.12;245.94;243.22;245.18;40015310
16/06/23;000000;245.5;245.9;243.7;243.87;23311220
19/06/23;000000;244.46;244.69;241.32;242.28;29777860
20/06/23;000000;241.95;242.22;238.82;241.74;36578050
21/06/23;000000;241.9;243.92;240.6;242.2;26644780
22/06/23;000000;242.1;242.8;240.13;240.66;23093570
23/06/23;000000;239.96;240.99;234.34;235.67;61661860
26/06/23;000000;239.6;240.5;233.4;238.4;81032100
27/06/23;000000;239.02;242.34;236.8;241.21;51321260
28/06/23;000000;241.8;241.8;238.6;239.67;28217550
29/06/23;000000;239.75;241.26;239.02;239.99;28077670
30/06/23;000000;240;240.68;238.36;239.61;24011230
03/07/23;000000;240;244.56;239.15;243.33;47207170
04/07/23;000000;243.45;243.78;240.61;240.7;41487820
05/07/23;000000;241.48;241.9;240.24;240.95;19841190
06/07/23;000000;241.45;242.47;240.71;240.96;23175870
07/07/23;000000;241.2;243.75;240.7;243.67;30201090
10/07/23;000000;244.22;249.45;244.2;249.4;64946220
11/07/23;000000;250.02;250.2;246.51;247.99;49073930
12/07/23;000000;248.39;249.2;246.1;247.52;39166310
13/07/23;000000;247.96;248.15;245.34;246.19;29474970
14/07/23;000000;246.3;247.05;244.51;246.45;25576610
17/07/23;000000;244.76;246.2;243.6;245.39;35730950
18/07/23;000000;245.6;247.5;245.26;246.77;35911790
19/07/23;000000;247.21;248.1;245;245.85;31394740
20/07/23;000000;246.25;246.25;242.15;242.7;35960520
21/07/23;000000;243.17;244.53;241.7;244.13;32120690
24/07/23;000000;243.99;245.85;243.52;244.87;19681330
25/07/23;000000;245.37;247.77;244.81;247.2;39683790
26/07/23;000000;247.22;248.33;245.9;247.05;26031980
27/07/23;000000;247.51;249.3;247.24;247.95;39756100
28/07/23;000000;247.99;249.45;246.67;249.25;35742280
31/07/23;000000;251.35;267.77;251.35;267.4;167081570
01/08/23;000000;268.98;273.35;264.1;268.5;162474350
02/08/23;000000;268.53;269.97;266.52;268.57;48208590
03/08/23;000000;269.01;271.35;266.8;269.11;75376240
04/08/23;000000;269.48;272.96;261.21;264.12;132164900
07/08/23;000000;266.5;268.09;260.5;261.92;61223950
08/08/23;000000;261.91;265.44;258.8;264.62;65005790
09/08/23;000000;265.46;265.8;263.05;263.91;34850720
10/08/23;000000;264.72;267.5;263.96;266.91;37190100
11/08/23;000000;267.2;267.4;264.8;266.23;24716230
14/08/23;000000;267.37;268.77;259.15;260.45;86583040
15/08/23;000000;259.1;264.17;256.63;260.42;58967150
16/08/23;000000;261.29;261.68;254.33;256.02;71737910
17/08/23;000000;257.19;258.8;255.5;258.5;35682720
18/08/23;000000;258.39;261.37;257.35;261.14;30973320
21/08/23;000000;262.33;263.06;259.51;261.15;35622200
22/08/23;000000;261.9;262.11;259.81;261.45;25893210
23/08/23;000000;261.55;261.83;256;256.4;53079140
24/08/23;000000;257.62;259.94;256.4;259.63;26823420
25/08/23;000000;258.8;261.6;257.61;260.5;28518670
28/08/23;000000;261.25;267.83;260.81;266.93;57849930
29/08/23;000000;266.62;267.56;265.14;265.68;35291820
30/08/23;000000;265.73;267.36;263.1;264.7;38578950
31/08/23;000000;265.05;266.25;264.3;264.85;22557030
01/09/23;000000;265.4;265.62;264.06;265;19248500
04/09/23;000000;266.5;269.11;266;267.39;47933710
05/09/23;000000;266.97;267.98;261.09;264.75;39642920
06/09/23;000000;264.33;264.68;262.31;263.5;28244090
07/09/23;000000;263.52;264.97;256.1;258.79;67608570
08/09/23;000000;258.45;259.33;253.1;255.68;49455340
11/09/23;000000;257;258.37;255.16;256.25;43042300
12/09/23;000000;257.69;262.4;257.09;262.4;45008650
13/09/23;000000;262.38;262.77;257.59;258.18;29971320
14/09/23;000000;258.85;261.38;255.02;260;46153720
15/09/23;000000;259.8;262.74;258.56;260.83;35455920
18/09/23;000000;262.06;263;258.76;259.07;28891500
19/09/23;000000;258.93;259.32;251.5;252.72;89480280
20/09/23;000000;252.81;255.47;249.82;253.77;66610520
21/09/23;000000;252.94;254.2;249.81;250.16;58854870
22/09/23;000000;249.85;253.1;248.62;251.99;40406630
25/09/23;000000;252.11;253.49;249.83;252.65;31834270
26/09/23;000000;252.2;257.17;250.9;255.87;42923170
27/09/23;000000;256.26;257.85;254.63;256.1;27795730
28/09/23;000000;256.22;258.25;255.5;257.67;26289900
29/09/23;000000;257.99;262.59;256.71;260.72;68503050
02/10/23;000000;261.38;261.92;257.03;258.98;35447350
03/10/23;000000;258.99;260.5;257.23;259.65;23815150
04/10/23;000000;259;260.39;258.24;259.53;18510890
05/10/23;000000;260.71;261.39;258.26;259.38;23254560
06/10/23;000000;259.77;263.4;257.86;262.93;31980230
09/10/23;000000;263.02;265.97;263;265.25;45189600
10/10/23;000000;264.9;265.18;257;263;33744090
11/10/23;000000;263.18;263.99;259.5;260.21;29440350
12/10/23;000000;260.03;264.5;259.66;264.5;27421510
13/10/23;000000;264.75;265.04;262.7;263.51;18351530
16/10/23;000000;263.99;269.2;263.51;268.15;53677710
17/10/23;000000;268.25;271.97;266.91;270;51107660
18/10/23;000000;270;271.19;266.11;267.9;40249640
19/10/23;000000;267.14;271;266.28;268.65;33466930
20/10/23;000000;268.5;270.3;266.5;269.8;32851790
23/10/23;000000;270.47;274.1;269.65;270.1;62301840
24/10/23;000000;270.03;272.06;268.62;271.27;27975250
25/10/23;000000;271.5;274.96;270.53;273.73;41764060
26/10/23;000000;274.1;276;269.12;269.9;59466100
27/10/23;000000;270;271.98;266.8;269.7;49735190
30/10/23;000000;269.9;271.55;268.6;269.89;33261680
31/10/23;000000;269.91;270.5;266.87;268.35;26117980
01/11/23;000000;268.29;270.3;267.6;269.68;20587810
02/11/23;000000;270.01;270.98;268.5;269.06;25499750
03/11/23;000000;269.07;269.78;267.2;268.54;20968810
06/11/23;000000;269;273.87;268.62;273.42;29231770
07/11/23;000000;273.08;274.78;272.2;273.31;32183320
08/11/23;000000;273.53;278.35;273.28;278.15;58000060
09/11/23;000000;278.6;278.85;276.02;276.65;28258660
10/11/23;000000;276.99;281.3;276.6;280.19;44600220
13/11/23;000000;280.4;284.8;280.32;283.97;45780320
14/11/23;000000;283.66;283.88;280.54;280.87;40350240
